"id","account_id","category_id","sub_category_id","goal_id","peer_contact_id","tag_ids","date","amount","type","note","description","receipt_path","recurring_id","split_data","investment_platform","expected_return_date","created_at","is_recurring","is_split_parent","is_split_child","parent_transaction_id","is_transfer","to_account_id"
"","Cash","Transport","Flights","","","","2025-09-05 23:41:00","463.0","expense","achan amma ticket","","","","","","","2025-09-05 23:41:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-09-05 23:41:00","618.0","expense","dinner long tim","","","","","","","2025-09-05 23:41:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-09-06 06:26:00","537.4","expense","petrol","","","","","","","2025-09-06 06:26:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-06 06:59:00","93.0","expense","eggs","","","","","","","2025-09-06 06:59:00","false","false","false","","false",""
"","Cash","Health","Doctor & Hospital","","","","2025-09-06 08:40:00","10.0","expense","lokha admission fee","","","","","","","2025-09-06 08:40:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-06 11:20:00","1614.0","expense","Train ticket","","","","","","","2025-09-06 11:20:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-09-06 11:21:00","1914.0","expense","tatkal","","","","","","","2025-09-06 11:21:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-07 08:39:00","240.0","expense","fruitsg","","","","","","","2025-09-07 08:39:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-09-07 08:39:00","340.0","expense","petrol","","","","","","","2025-09-07 08:39:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-10 08:36:00","363.0","expense","chiken","","","","","","","2025-09-10 08:36:00","false","false","false","","false",""
"","Cash","Education","Student Loan EMI","","","","2025-09-10 08:36:00","20216.0","expense","education loan emi","","","","","","","2025-09-10 08:36:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-10 08:39:00","539.0","expense","train ticket to tvc","","","","","","","2025-09-10 08:39:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-09-10 09:38:00","21654.0","expense","credit card axis","","","","","","","2025-09-10 09:38:00","false","false","false","","false",""
"","Cash","Shopping","Clothing & Shoes","","","","2025-09-10 16:50:00","3598.0","expense","snitch dress me and kailas","","","","","","","2025-09-10 16:50:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-11 11:48:00","637.0","expense","boating tao","","","","","","","2025-09-11 11:48:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-11 19:42:00","37.0","expense","tea","","","","","","","2025-09-11 19:42:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-12 11:47:00","59.0","expense","mcd","","","","","","","2025-09-12 11:47:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-12 11:47:00","80.0","expense","metro kochi","","","","","","","2025-09-12 11:47:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-12 11:47:00","450.0","expense","kochuveli railway","","","","","","","2025-09-12 11:47:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-09-12 11:48:00","471.0","expense","kerala vision broadband","","","","","","","2025-09-12 11:48:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-09-13 11:46:00","1254.0","expense","power bank","","","","","","","2025-09-13 11:46:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-09-15 16:14:00","479.0","expense","packing compartment anazon","","","","","","","2025-09-15 16:14:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-15 16:15:00","251.0","expense","food","","","","","","","2025-09-15 16:15:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-15 18:45:00","1000.0","expense","auto ettan","","","","","","","2025-09-15 18:45:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-09-15 20:18:00","304.0","expense","filter","","","","","","","2025-09-15 20:18:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-16 18:44:00","20.0","expense","ksrtc","","","","","","","2025-09-16 18:44:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-17 16:28:00","76.0","expense","uber","","","","","","","2025-09-17 16:28:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-17 18:44:00","375.0","expense","altaza","","","","","","","2025-09-17 18:44:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-09-17 20:26:00","299.0","expense","rahul recharge","","","","","","","2025-09-17 20:26:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-18 16:26:00","100.0","expense","uber","","","","","","","2025-09-18 16:26:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-09-18 16:27:00","299.0","expense","rahul jio","","","","","","","2025-09-18 16:27:00","false","false","false","","false",""
"","Cash","Family & Social","Charity / Donation","","","","2025-09-19 16:23:00","50.0","expense","transgender","","","","","","","2025-09-19 16:23:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-19 16:24:00","100.0","expense","food","","","","","","","2025-09-19 16:24:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-19 16:25:00","144.0","expense","uber","","","","","","","2025-09-19 16:25:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-09-19 16:25:00","80.0","expense","hotel","","","","","","","2025-09-19 16:25:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-20 16:21:00","168.0","expense","food","","","","","","","2025-09-20 16:21:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-20 16:22:00","23.0","expense","b7s","","","","","","","2025-09-20 16:22:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-09-21 16:19:00","633.0","expense","","","","","","","","2025-09-21 16:19:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-21 16:28:00","8809.0","expense","currency exchange","","","","","","","2025-09-21 16:28:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-22 16:17:00","91.0","expense","uber to central station","","","","","","","2025-09-22 16:17:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-09-22 16:17:00","90.0","expense","statue to office","","","","","","","2025-09-22 16:17:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-09-22 16:17:00","70.0","expense","snack","","","","","","","2025-09-22 16:17:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-22 16:18:00","70.0","expense","uber to statue","","","","","","","2025-09-22 16:18:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-09-22 16:19:00","29947.0","expense","currency convert to USD","","","","","","","2025-09-22 16:19:00","false","false","false","","false",""
"","Cash","Salary","","","","","2025-10-01 10:04:00","140000.0","income","","","","","","","","2025-10-01 10:04:00","false","false","false","","false",""
"","Cash","Entertainment","","","","","2025-10-01 11:26:00","50000.0","expense","Trip to Vietnam","","","","","","","2025-10-01 11:26:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-10-01 15:07:00","10000.0","expense","Family","","","","","","","2025-10-01 15:07:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-12 17:11:00","675.0","expense","","","","","","","","2025-10-12 17:11:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-13 13:46:00","270.0","expense","noodles china kitchen","","","","","","","2025-10-13 13:46:00","false","false","false","","false",""
"","Cash","Health","Pharmacy / Medicine","","","","2025-10-13 13:46:00","28.0","expense","vera medicine","","","","","","","2025-10-13 13:46:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-14 17:39:00","314.0","expense","burger","","","","","","","2025-10-14 17:39:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-14 18:15:00","253.0","expense","","","","","","","","2025-10-14 18:15:00","false","false","false","","false",""
"","Cash","Food & Dining","Meat & Fish","","","","2025-10-14 18:29:00","285.0","expense","chicken","","","","","","","2025-10-14 18:29:00","false","false","false","","false",""
"","Cash","Health","Doctor & Hospital","","","","2025-10-15 15:18:00","2500.0","expense","Kiyan hospital","","","","","","","2025-10-15 15:18:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-19 11:29:00","434.0","expense","food machan wedding","","","","","","","2025-10-19 11:29:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-19 11:29:00","1679.0","expense","mcd kaikas","","","","","","","2025-10-19 11:29:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-10-19 11:29:00","3088.0","expense","Fuel for jaisha car","","","","","","","2025-10-19 11:29:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-20 11:30:00","37.0","expense","softi","","","","","","","2025-10-20 11:30:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-21 11:28:00","969.0","expense","food tvm to kochi machan wedding","","","","","","","2025-10-21 11:28:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-10-21 12:01:00","30.0","expense","snack","","","","","","","2025-10-21 12:01:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-22 22:01:00","275.0","expense","chiken","","","","","","","2025-10-22 22:01:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-22 22:02:00","100.0","expense","savala","","","","","","","2025-10-22 22:02:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-10-22 22:02:00","360.0","expense","dragon fruit","","","","","","","2025-10-22 22:02:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-10-22 22:02:00","60.0","expense","custard apple","","","","","","","2025-10-22 22:02:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-10-22 22:03:00","655.0","expense","vegetable","","","","","","","2025-10-22 22:03:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-10-22 22:03:00","640.0","expense","petrol","","","","","","","2025-10-22 22:03:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-10-23 10:03:00","2345.0","expense","train to kannur","","","","","","","2025-10-23 10:03:00","false","false","false","","false",""
"","Cash","Salary","","","","","2025-11-01 14:33:00","140000.0","income","","","","","","","","2025-11-01 14:33:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-01 14:33:00","150.0","expense","uber to mammu","","","","","","","2025-11-01 14:33:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-01 14:33:00","600.0","expense","Thalappakatti","","","","","","","2025-11-01 14:33:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-11-01 14:34:00","7000.0","expense","Achan 5k + 2k tour alappy","","","","","","","2025-11-01 14:34:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-11-01 14:34:00","7000.0","expense","Amma 5k + tour alappy","","","","","","","2025-11-01 14:34:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-01 23:41:00","460.0","expense","night food","","","","","","","2025-11-01 23:41:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-02 08:30:00","88.0","expense","train to tcr","","","","","","","2025-11-02 08:30:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-02 10:01:00","28.0","expense","bus to മരോട്ടിച്ചാല്‍","","","","","","","2025-11-02 10:01:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-03 17:29:00","131.0","expense","food","","","","","","","2025-11-03 17:29:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-03 17:29:00","27.0","expense","to tcr","","","","","","","2025-11-03 17:29:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-04 18:12:00","105.0","expense","snack","","","","","","","2025-11-04 18:12:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-05 11:40:00","388.0","expense","chiken","","","","","","","2025-11-05 11:40:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-05 11:50:00","185.0","expense","groceries","","","","","","","2025-11-05 11:50:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-06 17:44:00","50.0","expense","tea snack","","","","","","","2025-11-06 17:44:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-07 13:22:00","110.0","expense","kombucha","","","","","","","2025-11-07 13:22:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-07 19:16:00","280.0","expense","chiken","","","","","","","2025-11-07 19:16:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-07 19:16:00","20.0","expense","bus","","","","","","","2025-11-07 19:16:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-08 08:40:00","83.0","expense","groceries","","","","","","","2025-11-08 08:40:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-09 23:01:00","98.0","expense","chiken","","","","","","","2025-11-09 23:01:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-10 18:47:00","22.0","expense","snacks","","","","","","","2025-11-10 18:47:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-10 20:16:00","378.0","expense","groceries","","","","","","","2025-11-10 20:16:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-10 20:16:00","20.0","expense","lays","","","","","","","2025-11-10 20:16:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-11 16:31:00","50.0","expense","snack","","","","","","","2025-11-11 16:31:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-11 16:31:00","192.0","expense","to varkala","","","","","","","2025-11-11 16:31:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-11-11 16:31:00","813.0","expense","credicard","","","","","","","2025-11-11 16:31:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-11 20:18:00","30.0","expense","Train","","","","","","","2025-11-11 20:18:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-11 21:12:00","205.0","expense","aryanivas ghee roast","","","","","","","2025-11-11 21:12:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-11 21:27:00","20.0","expense","bus to Karakulam","","","","","","","2025-11-11 21:27:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-12 19:53:00","432.0","expense","groceries","","","","","","","2025-11-12 19:53:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-12 19:54:00","440.0","expense","biriyani","","","","","","","2025-11-12 19:54:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-12 19:54:00","220.0","expense","kombucha","","","","","","","2025-11-12 19:54:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-13 13:24:00","340.0","expense","biriyani","","","","","","","2025-11-13 13:24:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-13 18:24:00","132.0","expense","snacks","","","","","","","2025-11-13 18:24:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-13 21:43:00","200.0","expense","ev charging","","","","","","","2025-11-13 21:43:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-14 09:54:00","60.0","expense","uber to ramesh","","","","","","","2025-11-14 09:54:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-14 11:33:00","279.0","expense","drinks","","","","","","","2025-11-14 11:33:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-14 11:56:00","60.0","expense","uber","","","","","","","2025-11-14 11:56:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-14 16:54:00","155.0","expense","groceries","","","","","","","2025-11-14 16:54:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-14 17:07:00","200.0","expense","groceries","","","","","","","2025-11-14 17:07:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-15 05:41:00","74.0","expense","snack","","","","","","","2025-11-15 05:41:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-15 05:42:00","350.0","expense","to train tvm","","","","","","","2025-11-15 05:42:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-15 10:30:00","162.0","expense","train to tcr","","","","","","","2025-11-15 10:30:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-15 10:30:00","28.0","expense","bus to tcr","","","","","","","2025-11-15 10:30:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-15 10:31:00","50.0","expense","lulu mall","","","","","","","2025-11-15 10:31:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-15 12:49:00","530.0","expense","lunch","","","","","","","2025-11-15 12:49:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-15 12:49:00","42.0","expense","sofitie","","","","","","","2025-11-15 12:49:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-16 06:17:00","14.0","expense","","","","","","","","2025-11-16 06:17:00","false","false","false","","false",""
"","Cash","Shopping","Online Shopping","","","","2025-11-16 10:29:00","305.0","expense","amazon water filter","","","","","","","2025-11-16 10:29:00","false","false","false","","false",""
"","Cash","Family & Social","Social Outings","","","","2025-11-16 20:37:00","590.0","expense","ഡീസല്‍ ettan vandi","","","","","","","2025-11-16 20:37:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-17 06:17:00","20.0","expense","bus to കരകുളം","","","","","","","2025-11-17 06:17:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-17 08:50:00","20.0","expense","bus to kowdiar","","","","","","","2025-11-17 08:50:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-17 18:51:00","22.0","expense","snack","","","","","","","2025-11-17 18:51:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-17 19:35:00","515.0","expense","groceries","","","","","","","2025-11-17 19:35:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-17 20:48:00","77.0","expense","uber to tvc","","","","","","","2025-11-17 20:48:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-17 20:49:00","185.0","expense","altaza","","","","","","","2025-11-17 20:49:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-17 20:49:00","10.0","expense","platform fee","","","","","","","2025-11-17 20:49:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-17 20:49:00","240.0","expense","ചൈനീസ് box","","","","","","","2025-11-17 20:49:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-17 21:00:00","60.0","expense","auto to chilla","","","","","","","2025-11-17 21:00:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-17 21:39:00","58.0","expense","bus to karakulam","","","","","","","2025-11-17 21:39:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-18 09:00:00","348.0","expense","ചിക്കന്‍","","","","","","","2025-11-18 09:00:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-18 09:09:00","486.0","expense","groceries","","","","","","","2025-11-18 09:09:00","false","false","false","","false",""
"","Cash","Mutual Funds","","","","","2025-11-18 09:31:00","7000.0","savings","","","","","","","","2025-11-18 09:31:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-19 14:06:00","380.0","expense","fruits and snacks","","","","","","","2025-11-19 14:06:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-19 18:41:00","324.0","expense","burger kitchen","","","","","","","2025-11-19 18:41:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-19 19:42:00","70.0","expense","groceries","","","","","","","2025-11-19 19:42:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-20 19:48:00","312.0","expense","groceries","","","","","","","2025-11-20 19:48:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-20 19:48:00","685.0","expense","biriyani","","","","","","","2025-11-20 19:48:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-20 20:45:00","100.0","expense","uber","","","","","","","2025-11-20 20:45:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-20 20:46:00","110.0","expense","kombucha","","","","","","","2025-11-20 20:46:00","false","false","false","","false",""
"","Cash","Transport","Parking & Tolls","","","","2025-11-21 09:19:00","60.0","expense","parking car","","","","","","","2025-11-21 09:19:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-21 18:49:00","230.0","expense","ചിക്കന്‍ ബിരിയാണി","","","","","","","2025-11-21 18:49:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-21 18:51:00","47.0","expense","snacks","","","","","","","2025-11-21 18:51:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-22 21:48:00","2566.0","expense","food lulu groceries","","","","","","","2025-11-22 21:48:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-23 15:51:00","590.0","expense","food","","","","","","","2025-11-23 15:51:00","false","false","false","","false",""
"","Cash","Food & Dining","Restaurants/Dining Out","","","","2025-11-23 21:47:00","756.0","expense","food dinner paragon with kailu","","","","","","","2025-11-23 21:47:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-23 22:20:00","243.0","expense","groceries","","","","","","","2025-11-23 22:20:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-24 16:59:00","324.0","expense","berger","","","","","","","2025-11-24 16:59:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-24 17:31:00","1302.0","expense","groceries","","","","","","","2025-11-24 17:31:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-25 23:28:00","110.0","expense","groceries","","","","","","","2025-11-25 23:28:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-25 23:28:00","55.0","expense","bread","","","","","","","2025-11-25 23:28:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-25 23:28:00","620.0","expense","fruits","","","","","","","2025-11-25 23:28:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-11-25 23:29:00","650.0","expense","fuel","","","","","","","2025-11-25 23:29:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-25 23:29:00","255.0","expense","thattukada","","","","","","","2025-11-25 23:29:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-11-25 23:30:00","2980.0","expense","log tech hdmi to c cable","","","","","","","2025-11-25 23:30:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-26 10:48:00","28.0","expense","bus to and from logtech","","","","","","","2025-11-26 10:48:00","false","false","false","","false",""
"","Cash","Entertainment","Movies","","","","2025-11-26 14:23:00","1180.0","expense","IFFK","","","","","","","2025-11-26 14:23:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-11-26 14:23:00","50.0","expense","PAN Card","","","","","","","2025-11-26 14:23:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-11-26 14:23:00","50.0","expense","Aadhar card","","","","","","","2025-11-26 14:23:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-11-26 14:24:00","103.0","expense","Train ticket","","","","","","","2025-11-26 14:24:00","false","false","false","","false",""
"","Cash","Food & Dining","Snacks & Bakery","","","","2025-11-26 16:18:00","45.0","expense","snack","","","","","","","2025-11-26 16:18:00","false","false","false","","false",""
"","Cash","Transport","Ride-Hailing","","","","2025-11-26 17:03:00","87.0","expense","uber","","","","","","","2025-11-26 17:03:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-26 22:01:00","192.0","expense","groceries","","","","","","","2025-11-26 22:01:00","false","false","false","","false",""
"","Cash","Entertainment","Movies","","","","2025-11-27 11:22:00","1180.0","expense","iffk Kailas","","","","","","","2025-11-27 11:22:00","false","false","false","","false",""
"","Cash","Food & Dining","Meat & Fish","","","","2025-11-27 18:42:00","298.0","expense","chicken","","","","","","","2025-11-27 18:42:00","false","false","false","","false",""
"","Cash","Food & Dining","Provision","","","","2025-11-27 18:57:00","236.0","expense","groceries","","","","","","","2025-11-27 18:57:00","false","false","false","","false",""
"","Cash","Transport","Fuel (Petrol/Diesel)","","","","2025-11-29 09:14:00","950.0","expense","petrol","","","","","","","2025-11-29 09:14:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-11-30 15:05:00","330.0","expense","","","","","","","","2025-11-30 15:05:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Rent","","","","2025-11-30 15:06:00","600.0","expense","rental agreement","","","","","","","2025-11-30 15:06:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-12-01 13:17:00","6000.0","expense","Amma","","","","","","","2025-12-01 13:17:00","false","false","false","","false",""
"","Cash","Family & Social","Sent to Family","","","","2025-12-01 13:17:00","6000.0","expense","Achan","","","","","","","2025-12-01 13:17:00","false","false","false","","false",""
"","Cash","Financial & Legal","Bank Fees & Charges","","","","2025-12-01 13:17:00","50000.0","expense","Ettan - loan 3350 EMI 36 months","","","","","","","2025-12-01 13:17:00","false","false","false","","false",""
"","Cash","Family & Social","Social Outings","","","","2025-12-01 13:18:00","1000.0","expense","Achu","","","","","","","2025-12-01 13:18:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-12-01 17:33:00","18.0","expense","bus","","","","","","","2025-12-01 17:33:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-12-01 18:15:00","12.0","expense","bus to palayam logtech","","","","","","","2025-12-01 18:15:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-12-01 18:15:00","140.0","expense","pressure cooker whistles","","","","","","","2025-12-01 18:15:00","false","false","false","","false",""
"","Cash","Bills & Utilities","Mobile & Internet","","","","2025-12-01 18:38:00","100.0","expense","power extension","","","","","","","2025-12-01 18:38:00","false","false","false","","false",""
"","Cash","Food & Dining","Take Away","","","","2025-12-01 19:45:00","140.0","expense","kothu porotta","","","","","","","2025-12-01 19:45:00","false","false","false","","false",""
"","Cash","Transport","Public Transit (Train/Bus)","","","","2025-12-01 19:45:00","20.0","expense","bus to karakulam","","","","","","","2025-12-01 19:45:00","false","false","false","","false",""
